District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Gajapati,Total,-1.5797073395248669,-0.2311685162098845,-1.4927840146248468,-1.4194614427618164,-0.793355678782188,-0.7126318990785826,-0.46086407066380086,-0.53586633012407,-0.6711664265452773,-0.38017995096188445,-0.28472824256996226,-0.6762484836046037,-0.06555713899072893,0.13201784736689726,OR
Kandhamal,Total,-0.8251280796242438,1.077811377859328,0.2680139249253008,0.5460782243706273,1.0029193503117713,0.27684637013447,1.0281949545691575,1.1145773433836759,0.007824079236086037,0.21602580264960158,0.33217766505871754,0.1891606335669375,0.8701524404938018,-0.8492439611119136,OR
Baudh,Total,-0.24793384317133396,0.7581590951428903,0.7297763475432907,1.5055161122478675,1.3575892697199623,1.329992809584548,1.8399506082796755,0.14871547822086423,-0.06315053809297629,0.6057358453328311,0.25001049342952775,-0.12180810212980016,0.9025653520894369,-0.7586362892091548,OR
Subarnapur,Total,0.1158440369460463,1.7543201282164445,0.9085909531128998,1.5663205767706696,1.3454522762801389,1.2191352896424341,1.9038154423190123,0.9106349803955615,0.6643392895299128,1.1391830985641602,0.22522991785881954,-0.5436649141214985,0.8607697555582225,1.2257359862214723,OR
Balangir,Total,-0.4093819309186664,1.1856275872316182,0.9085909531128998,1.653992130268663,1.34208088921352,1.20640165559503,1.8870089070455027,-0.5679471512682679,-0.38253631607375704,0.831463999925974,0.7156244659949372,0.4591489932416242,1.0108927145274822,0.7328559553745515,OR
Nuapada,Total,-1.2408742283298213,0.929753907242451,0.3490064227421247,1.0537248002703021,0.8330014421542339,0.5412565359423488,1.2517218737068363,-0.08215185965613048,-0.9314066900851726,0.13909602799005522,0.7534474497607547,0.38924129296871446,0.6091432050131578,0.5156545858487898,OR
Kalahandi,Total,-1.5034872122621776,-1.0056229778981656,0.7297763475432907,1.0841270325317027,1.1182207879900994,1.329992809584548,1.5391136268838526,1.0452598548399625,-0.7102024660762616,0.0429338096656217,0.5460731594585135,0.33138664446699573,0.5792892074908619,0.7296429173638156,OR
Rayagada,Total,-2.253216100427902,1.178794165510839,0.1870214271084784,0.7228353886810989,0.6543179276234915,-0.3014104230770946,1.2237109815843201,0.7192957971426674,-0.020565767695538934,0.7353017816015405,0.32304797932214085,-0.399028292867202,0.8104444454492099,-0.39363517118953173,OR
Nabarangapur,Total,-1.8062889905694068,0.9138092565606334,0.39213229820303,0.2059974402372798,0.6522950953835207,0.4491249484228904,0.8197939171776375,0.9690679046224928,0.11783473609613267,0.9650788717030813,2.0068228773107784,0.9485028951519946,1.544852784497688,1.0310258827708634,OR
Koraput,Total,-1.9462568606336177,-0.35720718350425185,-0.16745223216774666,0.39123894843465434,0.2929052340820643,-0.36957281709555595,0.8125110852257836,-0.335361197972834,-0.8367738669797562,0.41138694092976585,1.031250744316587,0.1650545300245548,0.9801857456474065,0.9969676798570605,OR
Malkangiri,Total,-2.285782882076506,1.2068871214740418,0.7276726463012958,0.8239404866666891,1.0568615433776558,0.3382674284807767,1.3805719774704113,0.3205770200647812,0.7412284583030639,0.9610299361946841,1.5555555537599892,0.19157124392117572,1.6105315790467392,1.047091072824544,OR
Gurdaspur,Total,1.4122791106596049,1.4164453875779295,0.9085909531128998,1.6299531559224387,1.1256378395366584,1.1674517161559084,1.580569747225176,1.295031962319788,-1.0213078720353184,-1.3994994652008765,-0.6655665618671597,-0.5243800312875923,-1.0046786039063784,1.0014659330720905,PB
Kapurthala,Total,1.337444803892601,3.1863016132596784,0.9085909531128998,1.9155927334481613,1.4722164299849674,1.4573291500585972,2.0942895087521225,1.7264044323480185,-0.7279461204085272,-1.5604446516596648,-0.3342893937113782,-1.2596161893302666,-1.0609747135198506,0.7251446641487845,PB
Jalandhar,Total,1.4767197637089697,1.4635200705432954,0.9085909531128998,1.4920825677602718,1.2072254065488086,1.2333669982836524,1.644434581264513,1.7286959195726046,-0.7338606718526157,-0.6970091544939647,-0.424282010257634,-0.4858102656197798,-0.6387538914188093,0.2676080514199614,PB
Hoshiarpur,Total,1.5626406344414554,1.8211358072640604,0.6719245633884176,1.7565112855687368,1.152608936069601,1.0962931729498229,1.9682404942007998,0.4574933817337682,-0.5694361417069547,-1.0654622857581084,-0.5064491818868238,-0.12662932283827683,-1.008090489337498,0.24575939294695606,PB
Shahid Bhagat Singh Nagar,Total,1.3090354837310534,1.8583399921883017,0.6740282646304125,1.0770567459592841,1.072369923884097,1.2902938328485207,1.4209076621268344,0.7330447204901804,-0.1151985908009555,-1.309410650139039,-0.6407859862964517,-0.5412543037672602,-0.6609311467210861,1.306704544092022,PB
Fatehgarh Sahib,Total,1.4268302258643006,1.581206777956711,0.533080281416722,1.0537248002703021,0.9166118414063558,1.052849009729264,1.4113839588051789,1.1300448821496283,-0.8178473023586729,-1.7709892980963187,-0.8338136275840724,-0.9390050122165758,-1.3509849751650105,0.4501086104297732,PB
Ludhiana,Total,1.1863903698629084,1.8697290283895998,0.3353323646691536,0.6132459468086067,0.6698263081299327,0.1465138804727965,1.078614560389687,-0.7781911041239926,-0.46415712600217873,-0.61704267820312,-0.3577657284625753,-1.0860522438251106,-0.37689168458038563,0.3190166595917396,PB
Moga,Total,0.6971957348860122,1.575891894396105,0.9085909531128998,1.9155927334481613,1.4722164299849674,1.0086558092118008,1.8321075584853708,1.577457762749958,-0.3458660971204081,-0.7729266952764119,-0.07083274817016623,0.08550438833469168,-0.727462912627917,-0.35058046184566766,PB
Firozpur,Total,-0.010265628161311722,2.0830836398939208,0.5583246963206663,1.3450206070539596,0.9496514346592098,0.6026775942886554,1.39681829490147,0.5010316390008932,-0.9030168431535478,-0.801269243835192,0.17045180343935984,1.1775108788046307,-0.17900232957545306,-0.6089087179088518,PB
Muktsar,Total,0.6646289532374087,1.4787054521450265,0.7297763475432907,1.9155927334481613,1.3575892697199623,1.2236295134238713,1.9990524755355674,1.1409294464664095,-0.9432357929733497,-0.4733054676550199,-0.5990502800721011,-0.8401699876928066,-0.8954982701105536,0.5143693706444955,PB
Faridkot,Total,0.6272117998539062,1.0755335706190683,0.9085909531128998,1.9155927334481613,1.4722164299849674,1.2940390193330513,2.0942895087521225,1.9744579244094047,-0.5990088989273973,-0.14129275596645038,0.2617486608051263,0.7315479632705496,-0.5116611591096067,0.30102364673161724,PB
Bathinda,Total,0.576629351761395,1.7657091644177425,0.3784582401300589,1.3930985557464073,0.9739254215388577,1.0131500329932368,1.6802885231813336,0.6694559500079313,-0.22402633737218444,-1.1707346089764357,-1.3346421022762776,-0.9872172193013413,-1.339043376156092,-0.7265059091017936,PB
Mansa,Total,0.03615935844414356,1.6017070431190474,0.6025024224025698,1.5832892645444745,1.0400046080445668,1.1142700680755706,1.3604041351421996,-0.0036684222140749676,-0.5540583079523245,-0.6676543720580848,-0.5860078718769917,-0.18448397133999528,-0.6839613733811428,-0.22270154901837044,PB
Patiala,Total,1.0949262171476808,1.6032255812792209,0.9085909531128998,1.6957068210459347,1.4007430241726702,1.2580852290815558,1.920061759750072,0.8544935433932151,0.06223795252170041,-1.8833472584543407,-1.1063999588618612,-0.5388436934130221,-1.64355415088351,-0.42062469047971524,PB
Amritsar,Total,0.7415419907479404,3.2865251318311026,0.7518652105842433,1.687929505816274,1.2550991028947818,0.8513579768615039,1.739671614481068,0.10460434914759252,-0.48899824206735054,-1.3994994652008765,-1.294210636871438,-0.9968596607182943,-1.7177626590103596,-0.7001589974137576,PB
Tarn Taran,Total,0.5302043651559387,1.7900057749805123,0.9085909531128998,1.9155927334481613,1.3494979407600802,1.3307418468814545,1.992329861426164,1.0103146746650327,-0.9609794473056151,-1.3225696905413302,-1.4455025719347083,-0.8907928051318103,-1.5898169553433774,-0.1667946876315617,PB
Rupnagar,Total,1.4420742513168383,1.8477102250670898,0.9085909531128998,1.5769260066292974,1.2975785799341655,1.2947880566299579,1.6993359298246449,0.37729132887327343,-0.6463253104801054,-1.741634515660439,-0.8090330520133642,-0.9775747778843884,-1.0908287110421464,0.8787278810619711,PB
Sahibzada Ajit Singh Nagar,Total,1.143429934496665,1.7421718229350593,0.7402948537532686,1.4022899282905514,1.0966439107637458,1.04011537568186,1.2629262305558429,-0.18526878476248027,-0.43931600993700687,-1.2264074722168967,-1.395941420793292,-1.5464788214846215,-0.7615817669391121,0.6923716764392768,PB
Sangrur,Total,0.44774804566266607,0.9229204855216718,0.69822082891336,1.1788688726021157,0.4918170710125132,0.4895729624558231,1.0125088549805485,0.1985553253556003,-0.3399515456763196,-0.9065415670535188,-0.3408105978089331,0.03970279160416434,-1.1667431618845558,-0.2876049168352399,PB
Barnala,Total,0.641070004810759,0.7703074004242754,0.9085909531128998,1.8208508933777483,1.3818632565996103,0.7772032844677934,2.019220317863779,1.26295114117559,0.17934607111465334,-1.1768080122390312,-1.1494399059057225,-0.37974341003329576,-1.2759234956803809,-0.2792510180073258,PB
Ganganagar,Total,0.0832772552974428,0.48710003355199205,0.6740282646304125,1.0395842271254643,0.8579497064472058,0.9307559303335584,0.6903835955716128,-0.034030627939833635,-0.841505508135027,-0.7233272352985461,0.006117460180979844,-0.43759805853501443,-0.30438911916909556,-1.009253254046572,RJ
Hanumangarh,Total,-0.36226403406536767,-0.18181602600425883,0.08499191687170171,-0.04711881905531537,0.40888094917371626,0.6978053309957389,-0.21660909135546008,-0.816000643329654,-1.0000154868365998,-0.12408478005576216,0.015247145917556536,-0.015741246543316118,-0.8136130197636848,-0.6236886927582377,RJ
Bikaner,Total,-0.5555859932134611,-0.09146300547395926,-0.42620748493317995,-0.8071746255903426,-0.5580328615322665,-0.5073956797262918,-0.5168858549088332,-1.8838336899865227,-1.0875508482091099,-0.2506140146931743,0.5030332124146524,0.45432777253314777,0.022298910860598986,-0.30045706887818413,RJ
Churu,Total,-0.6733807353467083,-0.6495257793375736,0.29010278796625333,-0.5653708248136179,0.09534195197826127,0.23564931880463078,-0.23117475525916836,-1.4432952710599498,-0.6451424001912878,-0.5107581211076937,0.1495839503271846,0.4157580068653353,-0.4937487605962292,-0.8813743412192748,RJ
Jhunjhunun,Total,0.06110412736647817,-0.17877894968391242,0.3353323646691536,0.18690766649174914,0.29020812442876964,0.6618515407442425,0.01252000620672224,-0.23740011912180187,-0.7362264924302512,-0.3730943138221893,-0.9081553542961966,-0.6424999386452679,-1.1420069925089393,-0.6191904395432072,RJ
Alwar,Total,-0.6040897105624453,-0.6753409280605164,-1.1267399985176472,-1.3303758319493384,-0.5971409515050328,-0.16208948585254665,-1.3969880853982908,-0.9615100820908368,-0.4866324214897152,0.5601853208633625,-0.2729900751943637,0.25665772348560906,0.22701203672777048,-0.12116954787910876,RJ
Bharatpur,Total,-1.065567935625636,-0.5568949515670144,-1.4549173922689298,-1.153618667638867,-1.1783680817899405,-0.7665625844558268,-1.1168791641731293,-1.3292937816368184,-0.2890864032571582,1.1513299050893522,-0.7829482356231452,-0.23269617842476084,-0.17047261599765412,0.03562670704481369,RJ
Dhaulpur,Total,-0.7468292216180271,-0.41187455727048333,-0.057007916962988556,0.17771629394760494,-0.554661474465649,-0.2482287749967558,-0.28271479676459815,-0.9477611587433238,-0.8758099065107404,1.83053883662298,-0.6251350964623203,-0.6883015353757952,0.5895248637842202,-0.3737143355229677,RJ
Karauli,Total,-1.2872992149352775,-0.24027974517092315,0.15020665537355954,-0.3794222879590011,-0.7967270658488066,-0.10516265128767721,-0.856377867433729,-1.1476934190884132,-0.9787231016378808,0.9387607908984997,-0.2247331648724584,-0.45206172066044403,0.23810066437890914,-0.19635463733033404,RJ
Sawai Madhopur,Total,-1.5901009932425063,0.04368689078144677,-0.9090069199711241,-0.5724411113860364,-1.0313756056854047,-0.6909098174683042,-0.7185642781909496,-1.1935231635801244,-0.6451424001912878,0.3223103597450275,-0.5403594431941082,-0.5050951484536861,0.12465547379418503,-0.39170734838309,RJ
Dausa,Total,-0.7329710166611743,-0.9615853712531458,0.5025766134077881,-0.5929449424460514,0.22008327344312012,0.25886947500872226,-0.03341785687420426,-1.6609865573955775,-0.8734440859331051,-0.2485895469389761,-0.683825933340313,-0.382154020387534,-0.4058927107449016,-0.6885920605751077,RJ
Jaipur,Total,0.052789204392367284,0.052798119742485175,0.69822082891336,-0.3758871446727919,-0.0833415625524811,0.5038046710970402,-0.7392923383616113,-0.5484695098592909,-0.9053826637311831,-0.0501917070275138,-1.0151031014960945,-0.8232957152131386,-0.655813318574407,-0.4103429688453594,RJ
Sikar,Total,-0.08925739641537148,0.20389266667970882,-0.06752642317296495,-0.6381947765095317,-0.612649332011475,0.10831297833058134,-0.4575027636090988,-1.0594711609418692,-0.70073918376572,-0.7931713728183978,-1.1833501672130071,-0.8522230394639979,-1.0532979712998318,-0.45339767818922355,RJ
Nagaur,Total,-1.015678397780967,-0.21977948000858633,-0.7880440985563881,-0.7371787885233962,-1.0394669346452872,-0.3321209522502474,-1.2905466953327294,-0.7592863345211619,-0.4582425745580902,0.29194334343204886,-0.28472824256996226,-0.1603778677976126,-0.12526513403532027,-0.32359094255548415,RJ
Jodhpur,Total,-0.8382933743332541,0.25856004044594033,-0.6828590364566183,-1.1232164353774656,-1.0192386122455805,-0.40028334626870876,-1.2121161973896843,-0.7128837182233043,-0.8131156612034021,0.4164481103152621,0.42086604078546214,0.3265654237585193,0.4888742435661942,0.49894678819296207,RJ
Jaisalmer,Total,-2.1354213582946557,-0.897047499445789,-1.0583697081527976,-1.3876451531859313,-1.5613576525577215,-1.8047282779677811,-1.232844257560346,-2.14449036178313,-0.732677761563798,0.11682688269387007,0.17045180343935984,0.6182492766213505,0.3831057952014893,-0.8620961131548578,RJ
Barmer,Total,-2.079988538467245,-0.3237993439804435,-2.3763385362629146,-1.4576409902528782,-1.8061203535941728,-2.3140736398639783,-1.3818622036521317,-2.116992515088103,-0.9870034736596048,0.03989710803432369,0.6934523720632508,0.34585030659242555,0.5707594939130629,0.26889326662425606,RJ
Jalor,Total,-1.8083677213129348,0.39446920578143274,-1.814650304650143,-2.02043580141742,-2.1311220668161277,-2.0676403691818477,-1.5504877742296794,-1.1986790098354416,-1.1502450935164483,0.8851123954122369,0.8669164010582076,0.36031396871785487,0.8343276434670467,0.713577727310135,RJ
Sirohi,Total,-1.6891871586840022,-0.3830223322271945,-1.530650636980764,-0.9846388185580565,-0.8088640592886301,-1.1643013891130043,-0.6423746516177057,-1.4650643996935129,-0.6262158355702044,0.6107970147183273,2.0942070122180123,1.9223894782642579,1.4936745030308949,0.8915800331049157,RJ
Pali,Total,-0.6955538632776724,-0.8044166716752299,0.22383619884339725,-0.2267040979947539,-0.645688925264329,-0.3845535630336796,-0.3975594544669142,-1.5893775816272788,-0.8923706505541883,0.8233661289091798,0.14697546868816277,-0.2784977751552882,0.714058682020083,-0.15908339640579516,RJ
Ajmer,Total,-0.19111520284823885,0.22743000816239178,0.25223616561033624,0.3954811203781058,0.5444107092517508,0.18096959613047994,0.5099934503026088,-2.048247898350536,-1.1656229272710783,-0.2789565632519547,1.435565398364982,1.1003713474690058,0.5750243507019627,0.8260340576858992,RJ
Tonk,Total,-1.0912056147958136,0.21300389564074748,0.7739540736251943,0.6945542423914239,0.9860624149786823,0.9509799373500247,0.6545296536547921,-1.1837843428756358,-0.43931600993700687,-0.42573047543135306,0.3947812243952432,-0.6352681075825529,0.3745760816236903,1.1839664920819024,RJ
Bundi,Total,-1.1106071017354073,0.08165034478577428,0.4657618416728692,-0.3985120617045328,-0.2141513807372522,0.40418271060851946,-0.04966417430526398,-0.9821334671121071,-1.0130275000135944,0.22209920591219687,0.9269114787557114,0.23014100958898817,0.8974475239427574,1.548967610101526,RJ
Bhilwara,Total,-1.3364958425321043,-0.08538885283326698,0.5109914183757696,0.11479074345307703,0.8424413259407637,0.4828316267836673,0.8281971848143928,-0.8583931569844869,-0.6167525532596628,-0.07752202170919442,1.7251068602964135,1.259471630848732,0.8283568439625875,1.0156033003193303,RJ
Rajsamand,Total,-0.6096329925451862,0.7406959063008999,0.6414208953794837,-0.2281181553092374,-0.013890988980155478,0.24688487825822378,-0.22389192330731442,-2.3891066230076374,-1.0638926424327557,0.23627048019158708,1.0808118954580035,0.9991257125909981,0.5033747566484523,1.2835706704147218,RJ
Dungarpur,Total,-0.9623243086970846,0.6131387008463595,0.2438213606423548,0.3650788881167042,-0.1575120780180731,0.24613584096131724,0.14921315976460092,-2.543209138861016,-1.2413291857554116,1.0713634287985072,2.206371722695954,2.042919995976172,1.7453010535759603,1.2906393540383412,RJ
Banswara,Total,-1.6441479925742315,0.7999188945476509,-0.12748190856983307,-0.4734570993721729,-0.48858228795993996,-0.23924032743388246,-0.9818666641426012,-0.8137091561050686,-1.1526109140940837,1.3932538017160836,1.328617651165084,1.0569803610927169,1.521822557837631,1.8471375374978378,RJ
Chittaurgarh,Total,-1.3309525605493633,-0.7041931531038053,0.4615544391888778,-1.1861419858719937,-1.3941368540534786,0.014683316217309863,-0.9997936351010115,-1.086969007636896,-1.2413291857554116,0.11783911657096988,0.42217028160497333,0.2638895545483242,0.7660899348446557,0.9802598822012323,RJ
Kota,Total,0.19483580520010604,0.8917904532381234,0.6771838164934058,0.4138638654663952,0.4810286323993365,0.40867693438995667,0.4416468735236695,-1.3373139869228678,-1.0035642177030528,-0.4267427093084522,0.9308242012142439,-0.01333063618907768,0.5827010929219812,1.1524787195766888,RJ
Baran,Total,-1.0371586154640886,0.5903606284437629,0.801302189771135,0.15226326228689707,0.19850639621676577,1.097791247543635,-0.07935571995513077,0.061066091880466696,-0.9432357929733497,0.40126460215877274,1.0377719484141419,0.7146736907908816,0.7021170830111646,1.3105601897049053,RJ
